# k [h/Mpc]  P(k) - Rupture
2.049074689815845104e-02 2.413102319248399726e+04
2.146141197858402599e-02 2.379429103143438988e+04
2.247805833548724430e-02 2.339665850184757437e+04
2.354286414322414797e-02 2.293932666884005812e+04
2.465811075822601020e-02 2.242433424976547030e+04
2.582618760682674555e-02 2.185504603466563276e+04
2.704959730463131831e-02 2.123580117109181447e+04
2.833096101839321923e-02 2.057234120712024742e+04
2.967302408188867563e-02 1.987148886797218074e+04
3.107866187782009487e-02 1.914130344069941566e+04
3.255088599835054969e-02 1.839106398490958600e+04
3.409285069746810504e-02 1.763045782182346738e+04
3.570785964900458770e-02 1.687001910766222500e+04
3.739937302478793524e-02 1.612020967907168779e+04
3.917101490809256348e-02 1.539279412601636977e+04
4.102658105827187290e-02 1.469754313140591330e+04
4.297004704320836477e-02 1.404052354940224541e+04
4.500557675700495031e-02 1.342690125562721187e+04
4.713753134116717425e-02 1.286600295278292106e+04
4.937047852838997303e-02 1.236577635160968202e+04
5.170920242896753782e-02 1.192006965367160774e+04
5.415871378079464143e-02 1.151763525162615406e+04
5.672426068491971674e-02 1.114842272614134708e+04
5.941133984965028120e-02 1.080216407221260852e+04
6.222570836730220711e-02 1.046634304079425056e+04
6.517339604882416149e-02 1.012544066970409585e+04
6.826071834272381955e-02 9.760862505206949209e+03
7.149428986597573810e-02 9.351641305957127770e+03
7.488103857590013013e-02 8.884727204891325528e+03
7.842822061337671735e-02 8.359184286514750056e+03
8.214343584919420183e-02 7.787521454474298480e+03
8.603464416684492022e-02 7.193513864193873815e+03
9.011018251665010859e-02 6.605197403784070048e+03
9.437878277775374469e-02 6.050609852985028738e+03
9.884959046625570178e-02 5.556618004084905806e+03
1.035321843295661098e-01 5.144859172159125592e+03
1.084365968689609272e-01 4.824780584917166379e+03
1.135733358343103683e-01 4.586430489915301223e+03
1.189534067370318221e-01 4.400272326346210320e+03
1.245883364295006790e-01 4.225808458127992708e+03
1.304901978014400554e-01 4.024222011284882228e+03
1.366716356462004955e-01 3.771705977390010503e+03
1.431458937523477637e-01 3.468711887643981299e+03
1.499268432786043104e-01 3.138971881064570425e+03
1.570290124729375181e-01 2.822623240087264548e+03
1.644676177994662258e-01 2.562542414136076786e+03
1.722585965398783781e-01 2.376832175838099829e+03
1.804186409392069812e-01 2.247005441719176360e+03
1.889652339691207938e-01 2.136017853589703918e+03
1.979166867853553724e-01 2.003948113118050969e+03
2.072921779595368330e-01 1.833784295096778351e+03
2.171117945694501505e-01 1.648660997312315203e+03
2.273965752357926251e-01 1.486016382298046210e+03
2.381685551976154835e-01 1.367338638463313373e+03
2.494508135230313339e-01 1.281101574429101447e+03
2.612675225563326209e-01 1.194951310874415412e+03
2.736439997074666675e-01 1.090586480718268604e+03
2.866067616948247965e-01 9.825226150896238551e+02
3.001835813575586265e-01 8.937047595924630059e+02
3.144035471591494768e-01 8.263819338763596534e+02
3.292971255097142946e-01 7.622128446402497275e+02
3.448962260405754598e-01 6.919889114506970600e+02
3.612342699709426008e-01 6.267837464116629462e+02
3.783462617131921335e-01 5.738228749766846022e+02
3.962688638701473698e-01 5.256301210189802759e+02
4.150404757850468807e-01 4.769990119934279846e+02
4.347013158125022092e-01 4.331613108859750128e+02
4.552935074866943932e-01 3.952071171934163658e+02
4.768611697714462139e-01 3.590975377387902654e+02
4.994505115855137345e-01 3.257058954240197863e+02
5.231099308056256225e-01 2.960891411968586340e+02
5.478901179593932413e-01 2.685626736075531653e+02
5.738441648302390341e-01 2.434482224434872819e+02
6.010276782070375079e-01 2.207322819175154791e+02
6.294988990221875858e-01 1.998648382828554020e+02
6.593188271333542128e-01 1.809386283621717553e+02
6.905513520162318564e-01 1.637406170353912387e+02
7.232633896483522395e-01 1.480763975924677425e+02
7.575250258771908385e-01 1.338418812979186896e+02
7.934096665797480963e-01 1.209217229632518809e+02
8.309941949353377710e-01 1.091965855446020299e+02
8.703591361485154554e-01 9.856151209778552413e+01
9.115888299750808388e-01 8.892153019830817584e+01
9.547716114208039118e-01 8.018965175793768196e+01
9.999999999999991118e-01 7.228463669584039053e+01
