# k [1/Mpc]    P(k) - Rupture Theory
7.752597488629464628e-02 2.068009795874841305e-09
8.214343584919429897e-02 2.063826547718738888e-09
8.703591361485166211e-02 2.059651761594668149e-09
9.221978823334331388e-02 2.055485420385312899e-09
9.771241535346501805e-02 2.051327507007980253e-09
1.035321843295662625e-01 2.047178004414534861e-09
1.096985797892384012e-01 2.043036895591325293e-09
1.162322468679853060e-01 2.038904163559117449e-09
1.231550603292826118e-01 2.034779791373022182e-09
1.304901978014403052e-01 2.030663762122427884e-09
1.382622173764656293e-01 2.026556058930930999e-09
1.464971398307286232e-01 2.022456664956263647e-09
1.552225357427048091e-01 2.018365563390230761e-09
1.644676177994664479e-01 2.014282737458634394e-09
1.742633386009650731e-01 2.010208170421209617e-09
1.846424942895544541e-01 2.006141845571554207e-09
1.956398343517064820e-01 2.002083746237059992e-09
2.072921779595371938e-01 1.998033855778844608e-09
2.196385372416546911e-01 1.993992157591684081e-09
2.327202478960409826e-01 1.989958635103943765e-09
2.465811075822604004e-01 1.985933271777510918e-09
2.612675225563328985e-01 1.981916051107726051e-09
2.768286630392066683e-01 1.977906956623316753e-09
2.933166278390045290e-01 1.973905971886328620e-09
3.107866187782014067e-01 1.969913080492059496e-09
3.292971255097151273e-01 1.965928266068989988e-09
3.489101213406773927e-01 1.961951512278718949e-09
3.696912707195028069e-01 1.957982802815894402e-09
3.917101490809260511e-01 1.954022121408147373e-09
4.150404757850476578e-01 1.950069451816025713e-09
4.397603609302720984e-01 1.946124777832926682e-09
4.659525668664681874e-01 1.942188083285031190e-09
4.937047852839003825e-01 1.938259352031236793e-09
5.231099308056263997e-01 1.934338567963091938e-09
5.542664520663107552e-01 1.930425715004730605e-09
5.872786613189482363e-01 1.926520777112804077e-09
6.222570836730231258e-01 1.922623738276418479e-09
6.593188271333548789e-01 1.918734582517066125e-09
6.985879746785249589e-01 1.914853293888561412e-09
7.401959996915644657e-01 1.910979856476976713e-09
7.842822061337682005e-01 1.907114254400572894e-09
8.309941949353395474e-01 1.903256471809740169e-09
8.804883581643464519e-01 1.899406492886927378e-09
9.329304026284686024e-01 1.895564301846581190e-09
9.884959046625586554e-01 1.891729882935079512e-09
1.047370897959450708e+00 1.887903220430666558e-09
1.109752496412072187e+00 1.884084298643390809e-09
1.175849554052158075e+00 1.880273101915036770e-09
1.245883364295008233e+00 1.876469614619065001e-09
1.320088400831419539e+00 1.872673821160544702e-09
1.398713102647238582e+00 1.868885705976091260e-09
1.482020705798860138e+00 1.865105253533803382e-09
1.570290124729377457e+00 1.861332448333196508e-09
1.663816886076130652e+00 1.857567274905142429e-09
1.762914118095948002e+00 1.853809717811803731e-09
1.867913599020784687e+00 1.850059761646571547e-09
1.979166867853557443e+00 1.846317391034002282e-09
2.097046401323234832e+00 1.842582590629753920e-09
2.221946860939523649e+00 1.838855345120523774e-09
2.354286414322420029e+00 1.835135639223985419e-09
2.494508135230316448e+00 1.831423457688726029e-09
2.643081486974108163e+00 1.827718785294184342e-09
2.800503894183631104e+00 1.824021606850587377e-09
2.967302408188872587e+00 1.820331907198888605e-09
3.144035471591500208e+00 1.816649671210706115e-09
3.331294787934676815e+00 1.812974883788259752e-09
3.529707302730650031e+00 1.809307529864310522e-09
3.739937302478801406e+00 1.805647594402096692e-09
3.962688638701478361e+00 1.801995062395275274e-09
4.198707084443914717e+00 1.798349918867856873e-09
4.448782831127584991e+00 1.794712148874147176e-09
4.713753134116728916e+00 1.791081737498684284e-09
4.994505115855139898e+00 1.787458669856177919e-09
5.291978735958447366e+00 1.783842931091448210e-09
5.607169938205458060e+00 1.780234506379365105e-09
5.941133984965039971e+00 1.776633380924786950e-09
6.294988990221887626e+00 1.773039539962501141e-09
6.669919663030128731e+00 1.769452968757161255e-09
7.067181273927491070e+00 1.765873652603229772e-09
7.488103857590030721e+00 1.762301576824914793e-09
7.934096665797492065e+00 1.758736726776111932e-09
8.406652885618333571e+00 1.755179087840342895e-09
8.907354638610438968e+00 1.751628645430696754e-09
9.437878277775391567e+00 1.748085384989768733e-09
1.000000000000000000e+01 1.744549291989602721e-09
